date,district_id,district_name,state,lat,lon,insar_subsidence_mm,rainfall_mm,evapotranspiration_mm,soil_type,extraction_stage_percent,water_depth_mbgl
2023-03-30,5,Moga,Punjab,30.8165,75.1717,-168.57423202923238,0.0,4.502121268244331,Sandy Loam,240.0,39.953805929507524
2023-03-31,5,Moga,Punjab,30.8165,75.1717,-168.2527963568297,0.0,4.134059987786076,Sandy Loam,240.0,40.16937568714666
2023-04-01,5,Moga,Punjab,30.8165,75.1717,-169.45337104004352,0.0,4.4990354257144665,Sandy Loam,240.0,40.47238633155466
2023-04-02,5,Moga,Punjab,30.8165,75.1717,-169.97699523492824,0.0,4.323974285981141,Sandy Loam,240.0,40.2143370697204
2023-04-03,5,Moga,Punjab,30.8165,75.1717,-170.64496930960993,4.523552428390152,4.637063044020942,Sandy Loam,240.0,40.29185928610137
2023-04-04,5,Moga,Punjab,30.8165,75.1717,-171.04529288847635,0.0,4.233932275987388,Sandy Loam,240.0,40.082122578990955
2023-04-05,5,Moga,Punjab,30.8165,75.1717,-170.329876366098,0.0,4.655060748363847,Sandy Loam,240.0,40.161897295741376
2023-04-06,5,Moga,Punjab,30.8165,75.1717,-170.50372826174026,0.0,4.817236838937928,Sandy Loam,240.0,40.347712759636686
2023-04-07,5,Moga,Punjab,30.8165,75.1717,-168.93145520167963,2.9259620101224098,5.023782770200907,Sandy Loam,240.0,40.27886338544413
2023-04-08,5,Moga,Punjab,30.8165,75.1717,-170.02202816015884,0.0,4.154066015918998,Sandy Loam,240.0,40.2046169213263
2023-04-09,5,Moga,Punjab,30.8165,75.1717,-170.70934662109175,0.0,5.149313944348207,Sandy Loam,240.0,40.48690840930808
2023-04-10,5,Moga,Punjab,30.8165,75.1717,-171.26492403845575,0.0,4.624605051400749,Sandy Loam,240.0,40.3783536599381
2023-04-11,5,Moga,Punjab,30.8165,75.1717,-170.16572458228444,0.0,4.554007817074222,Sandy Loam,240.0,40.69009804313871
2023-04-12,5,Moga,Punjab,30.8165,75.1717,-170.51560247973583,0.0,5.908865313228316,Sandy Loam,240.0,40.50555447809581
2023-04-13,5,Moga,Punjab,30.8165,75.1717,-171.01961635409944,0.0,5.7137095638527855,Sandy Loam,240.0,40.26157834768775
2023-04-14,5,Moga,Punjab,30.8165,75.1717,-171.2394975710886,0.0,5.679798892992296,Sandy Loam,240.0,40.474478568787006
2023-04-15,5,Moga,Punjab,30.8165,75.1717,-170.28236610409002,0.0,5.348847885968693,Sandy Loam,240.0,40.302164491959225
2023-04-16,5,Moga,Punjab,30.8165,75.1717,-171.07828184318416,0.0,5.223334760943757,Sandy Loam,240.0,40.80614469240519
2023-04-17,5,Moga,Punjab,30.8165,75.1717,-171.04163891615957,0.0,6.311448154610556,Sandy Loam,240.0,40.38350664723974
2023-04-18,5,Moga,Punjab,30.8165,75.1717,-171.20050560699758,0.0,5.688829737527048,Sandy Loam,240.0,40.725660905346615
2023-04-19,5,Moga,Punjab,30.8165,75.1717,-168.57473386892923,0.0,5.225083821641547,Sandy Loam,240.0,40.72863549444767
2023-04-20,5,Moga,Punjab,30.8165,75.1717,-170.74496278492214,0.0,5.22973327283786,Sandy Loam,240.0,40.51032919713521
2023-04-21,5,Moga,Punjab,30.8165,75.1717,-171.55834277377957,0.0,5.934838573243766,Sandy Loam,240.0,40.68943906513645
2023-04-22,5,Moga,Punjab,30.8165,75.1717,-172.98620035665917,0.0,5.656818484278208,Sandy Loam,240.0,40.706280935492266
2023-04-23,5,Moga,Punjab,30.8165,75.1717,-172.2680899498007,10.721438446670776,6.398488901473692,Sandy Loam,240.0,40.8208018733168
2023-04-24,5,Moga,Punjab,30.8165,75.1717,-171.21724352173817,0.0,5.968409356073913,Sandy Loam,240.0,40.75067988312098
2023-04-25,5,Moga,Punjab,30.8165,75.1717,-169.65381458810134,0.0,5.381958971256089,Sandy Loam,240.0,40.65241217175647
2023-04-26,5,Moga,Punjab,30.8165,75.1717,-169.20691386569578,15.477637713222279,6.9620836089813825,Sandy Loam,240.0,40.865553569078564
2023-04-27,5,Moga,Punjab,30.8165,75.1717,-171.25322276543568,16.713573181028806,5.570032408673051,Sandy Loam,240.0,40.895044549419886
2023-04-28,5,Moga,Punjab,30.8165,75.1717,-170.79712066231158,0.0,5.517406338014291,Sandy Loam,240.0,40.69997437472998
2023-04-29,5,Moga,Punjab,30.8165,75.1717,-171.24630821526156,0.0,6.133949786668456,Sandy Loam,240.0,40.523292321231985
2023-04-30,5,Moga,Punjab,30.8165,75.1717,-170.77496706133107,0.0,6.455633917059094,Sandy Loam,240.0,40.98757364040874
2023-05-01,5,Moga,Punjab,30.8165,75.1717,-171.3564957917809,0.0,5.819224481094921,Sandy Loam,240.0,40.98476039259104
2023-05-02,5,Moga,Punjab,30.8165,75.1717,-171.6345382310892,4.728147475395107,6.662187289309258,Sandy Loam,240.0,41.02367108709821
2023-05-03,5,Moga,Punjab,30.8165,75.1717,-171.7384972260359,0.0,6.112496517448956,Sandy Loam,240.0,41.18711249942325
2023-05-04,5,Moga,Punjab,30.8165,75.1717,-170.6691975199141,0.0,7.625951181749072,Sandy Loam,240.0,41.151246584041786
2023-05-05,5,Moga,Punjab,30.8165,75.1717,-170.21887875463955,0.0,6.6135129776590755,Sandy Loam,240.0,41.244614624890744
2023-05-06,5,Moga,Punjab,30.8165,75.1717,-171.64418095789028,0.0,5.9469829861100365,Sandy Loam,240.0,41.199043472405364
2023-05-07,5,Moga,Punjab,30.8165,75.1717,-170.72624380721237,0.0,6.179639565921521,Sandy Loam,240.0,41.13434977279569
2023-05-08,5,Moga,Punjab,30.8165,75.1717,-171.20605763967112,4.783742022885024,6.8191928407329465,Sandy Loam,240.0,40.94659599928869
2023-05-09,5,Moga,Punjab,30.8165,75.1717,-171.66043123858026,0.0,6.206986820793712,Sandy Loam,240.0,41.39479503317015
2023-05-10,5,Moga,Punjab,30.8165,75.1717,-170.83476552184544,0.0,6.614590731561977,Sandy Loam,240.0,41.164850216179154
2023-05-11,5,Moga,Punjab,30.8165,75.1717,-170.32167825213173,0.0,7.676479916236756,Sandy Loam,240.0,41.132000949946786
2023-05-12,5,Moga,Punjab,30.8165,75.1717,-172.08193209430007,0.0,7.049596699150816,Sandy Loam,240.0,41.335735818302695
2023-05-13,5,Moga,Punjab,30.8165,75.1717,-171.7032198304318,0.0,7.064374406133365,Sandy Loam,240.0,40.9994938561147
2023-05-14,5,Moga,Punjab,30.8165,75.1717,-170.2940977856517,0.0,7.79541623415023,Sandy Loam,240.0,41.19859810460781
2023-05-15,5,Moga,Punjab,30.8165,75.1717,-171.52380780065337,0.0,6.459602935835393,Sandy Loam,240.0,41.249624255073215
2023-05-16,5,Moga,Punjab,30.8165,75.1717,-172.14768095022944,0.0,6.865569633497261,Sandy Loam,240.0,41.280030219682196
2023-05-17,5,Moga,Punjab,30.8165,75.1717,-171.39818123870876,0.0,6.756130698582811,Sandy Loam,240.0,41.70344898588924
2023-05-18,5,Moga,Punjab,30.8165,75.1717,-171.5492567553894,0.0,6.6276473343106534,Sandy Loam,240.0,41.435253775994894
2023-05-19,5,Moga,Punjab,30.8165,75.1717,-170.73374899126756,0.0,6.845465236869762,Sandy Loam,240.0,41.38642629022632
2023-05-20,5,Moga,Punjab,30.8165,75.1717,-171.6351994732327,0.0,6.776565971645856,Sandy Loam,240.0,41.50392261491536
2023-05-21,5,Moga,Punjab,30.8165,75.1717,-171.63043678255542,0.0,6.705788952371737,Sandy Loam,240.0,41.673999659789594
2023-05-22,5,Moga,Punjab,30.8165,75.1717,-171.68587146035603,0.0,6.9166561532495,Sandy Loam,240.0,41.294723576237395
2023-05-23,5,Moga,Punjab,30.8165,75.1717,-171.53243933891537,0.0,6.76590859086265,Sandy Loam,240.0,41.63091494935125
2023-05-24,5,Moga,Punjab,30.8165,75.1717,-170.4753324252302,0.0,7.282837446467439,Sandy Loam,240.0,41.56992794085475
2023-05-25,5,Moga,Punjab,30.8165,75.1717,-171.13092395835514,0.0,6.670192468402951,Sandy Loam,240.0,41.70497469098362
2023-05-26,5,Moga,Punjab,30.8165,75.1717,-172.5670227335186,0.0,7.681843347024257,Sandy Loam,240.0,41.52112917972226
2023-05-27,5,Moga,Punjab,30.8165,75.1717,-171.53017508209967,0.0,7.56121372843408,Sandy Loam,240.0,41.70254946781459
2023-05-28,5,Moga,Punjab,30.8165,75.1717,-171.50129936396604,0.0,7.445321847619975,Sandy Loam,240.0,41.74531901767122
2023-05-29,5,Moga,Punjab,30.8165,75.1717,-171.499205932535,0.0,7.015977223819882,Sandy Loam,240.0,41.611301129026266
2023-05-30,5,Moga,Punjab,30.8165,75.1717,-173.00708690730397,19.167899859939723,7.289432054213887,Sandy Loam,240.0,42.10295373765897
2023-05-31,5,Moga,Punjab,30.8165,75.1717,-171.72908244548384,0.0,7.225959880477665,Sandy Loam,240.0,41.922449002881145
2023-06-01,5,Moga,Punjab,30.8165,75.1717,-172.3234804471431,0.0,7.322099829944006,Sandy Loam,240.0,42.034950788558824
2023-06-02,5,Moga,Punjab,30.8165,75.1717,-173.0902521891064,9.028039404940744,6.658236229952337,Sandy Loam,240.0,41.87993855357044
2023-06-03,5,Moga,Punjab,30.8165,75.1717,-170.9484046370235,23.513480897270096,7.398212440136532,Sandy Loam,240.0,41.993157995145644
2023-06-04,5,Moga,Punjab,30.8165,75.1717,-172.16525414479509,0.0,7.525653253769478,Sandy Loam,240.0,41.81709881779156
2023-06-05,5,Moga,Punjab,30.8165,75.1717,-172.1771668220416,0.0,8.101303019145377,Sandy Loam,240.0,41.924641321008444
2023-06-06,5,Moga,Punjab,30.8165,75.1717,-171.28173311501112,0.0,6.891033631029923,Sandy Loam,240.0,41.922702751140015
2023-06-07,5,Moga,Punjab,30.8165,75.1717,-171.1925228112805,0.0,6.815896023201506,Sandy Loam,240.0,42.12531230238054
2023-06-08,5,Moga,Punjab,30.8165,75.1717,-172.235462023452,0.0,7.913513520773813,Sandy Loam,240.0,42.36948901446509
2023-06-09,5,Moga,Punjab,30.8165,75.1717,-172.03788787231417,0.0,6.677845159007773,Sandy Loam,240.0,42.28615225793691
2023-06-10,5,Moga,Punjab,30.8165,75.1717,-172.89464283924136,0.0,8.172852365863285,Sandy Loam,240.0,42.4591610949778
2023-06-11,5,Moga,Punjab,30.8165,75.1717,-172.86599550030152,8.379470862706658,8.046705355292396,Sandy Loam,240.0,42.342424787667596
2023-06-12,5,Moga,Punjab,30.8165,75.1717,-171.09969584740352,0.0,7.754882728947663,Sandy Loam,240.0,42.32238765645242
2023-06-13,5,Moga,Punjab,30.8165,75.1717,-172.12777435395373,0.0,6.713688492164745,Sandy Loam,240.0,42.156606278260995
2023-06-14,5,Moga,Punjab,30.8165,75.1717,-171.41470941645275,2.2938005185179255,7.399653584543743,Sandy Loam,240.0,42.36407972661269
2023-06-15,5,Moga,Punjab,30.8165,75.1717,-172.34983288384117,15.549584860091363,7.459154485083573,Sandy Loam,240.0,42.28052100179089
2023-06-16,5,Moga,Punjab,30.8165,75.1717,-171.90883606405276,13.070273540423658,7.634997812494621,Sandy Loam,240.0,42.5120710342164
2023-06-17,5,Moga,Punjab,30.8165,75.1717,-173.66764548507132,11.170828062225581,7.771281741104081,Sandy Loam,240.0,42.16599128209368
2023-06-18,5,Moga,Punjab,30.8165,75.1717,-171.61220412674635,0.0,7.122551015564916,Sandy Loam,240.0,42.39138579299805
2023-06-19,5,Moga,Punjab,30.8165,75.1717,-172.35251075008983,0.0,8.02966146540554,Sandy Loam,240.0,42.4485618162062
2023-06-20,5,Moga,Punjab,30.8165,75.1717,-172.73426999403614,0.0,7.760167253921551,Sandy Loam,240.0,42.75155458968512
2023-06-21,5,Moga,Punjab,30.8165,75.1717,-171.88488382343544,21.186090980178054,7.755047647271064,Sandy Loam,240.0,42.36557800932155
2023-06-22,5,Moga,Punjab,30.8165,75.1717,-171.6226466089814,0.0,7.386810231891481,Sandy Loam,240.0,42.72926028058645
2023-06-23,5,Moga,Punjab,30.8165,75.1717,-172.77264084880937,0.0,7.690337788626981,Sandy Loam,240.0,42.71168648970598
2023-06-24,5,Moga,Punjab,30.8165,75.1717,-173.4357467613183,0.0,6.421533836063383,Sandy Loam,240.0,42.585249909955216
2023-06-25,5,Moga,Punjab,30.8165,75.1717,-171.17779165947186,11.884234813261614,7.687434429656113,Sandy Loam,240.0,42.720055334160804
2023-06-26,5,Moga,Punjab,30.8165,75.1717,-172.71464320728177,0.0,8.312156801545456,Sandy Loam,240.0,42.65389863159584
2023-06-27,5,Moga,Punjab,30.8165,75.1717,-174.1097627094273,18.813429159039515,7.867309289225093,Sandy Loam,240.0,42.713636071047986
2023-06-28,5,Moga,Punjab,30.8165,75.1717,-172.94504281887973,0.0,7.801489879068302,Sandy Loam,240.0,42.85853936678559
2023-06-29,5,Moga,Punjab,30.8165,75.1717,-172.28130755089327,19.3667934605696,7.847441038394241,Sandy Loam,240.0,43.152627055030315
2023-06-30,5,Moga,Punjab,30.8165,75.1717,-172.74054522130334,6.77647533260587,8.056160653248607,Sandy Loam,240.0,42.92893422406938
2023-07-01,5,Moga,Punjab,30.8165,75.1717,-172.81294132299692,0.0,7.341406348377731,Sandy Loam,240.0,42.85005300093738
2023-07-02,5,Moga,Punjab,30.8165,75.1717,-173.02644845051387,0.0,7.922108609613851,Sandy Loam,240.0,43.05603511158923
2023-07-03,5,Moga,Punjab,30.8165,75.1717,-173.11756124055424,0.5870514817510282,7.64569716263201,Sandy Loam,240.0,42.66323250117729
2023-07-04,5,Moga,Punjab,30.8165,75.1717,-173.83955180056648,0.0,7.435669627283183,Sandy Loam,240.0,42.84483847301743
2023-07-05,5,Moga,Punjab,30.8165,75.1717,-173.8923611617778,0.0,8.064171404836715,Sandy Loam,240.0,42.9458816227915
2023-07-06,5,Moga,Punjab,30.8165,75.1717,-172.60076800004308,21.4545276347213,7.029502977998405,Sandy Loam,240.0,42.803102093071274
2023-07-07,5,Moga,Punjab,30.8165,75.1717,-171.94592972192476,0.0,7.031909675776516,Sandy Loam,240.0,42.91041559293455
2023-07-08,5,Moga,Punjab,30.8165,75.1717,-173.1899654748178,0.0,6.16088303841515,Sandy Loam,240.0,42.77531339751555
2023-07-09,5,Moga,Punjab,30.8165,75.1717,-171.90026922062327,77.0664101056919,6.856151720604365,Sandy Loam,240.0,42.85856629684287
2023-07-10,5,Moga,Punjab,30.8165,75.1717,-172.17017894040907,1.8245524385002,7.081091771238338,Sandy Loam,240.0,43.04459468553279
2023-07-11,5,Moga,Punjab,30.8165,75.1717,-173.19574505166943,0.0,7.255648502879333,Sandy Loam,240.0,42.96411842557378
2023-07-12,5,Moga,Punjab,30.8165,75.1717,-172.6216102143047,0.0,7.483697153650922,Sandy Loam,240.0,43.19404950576609
2023-07-13,5,Moga,Punjab,30.8165,75.1717,-172.7828573776565,2.171774679093363,7.677425413526044,Sandy Loam,240.0,43.18614030789294
2023-07-14,5,Moga,Punjab,30.8165,75.1717,-173.6214308578433,2.555810719510771,6.548802204695152,Sandy Loam,240.0,43.208329412156914
2023-07-15,5,Moga,Punjab,30.8165,75.1717,-174.98747661490304,2.6017311651270427,7.243934185692502,Sandy Loam,240.0,43.10994746466348
2023-07-16,5,Moga,Punjab,30.8165,75.1717,-173.1948214945267,0.0,6.672226334129652,Sandy Loam,240.0,43.37664045607482
2023-07-17,5,Moga,Punjab,30.8165,75.1717,-172.78993316877316,0.0,6.472550872281793,Sandy Loam,240.0,43.31859559618477
2023-07-18,5,Moga,Punjab,30.8165,75.1717,-173.83997786883805,2.7387665568899013,7.272571911367924,Sandy Loam,240.0,43.30395034182255
2023-07-19,5,Moga,Punjab,30.8165,75.1717,-171.83826823486865,20.133054125029545,7.133208242458564,Sandy Loam,240.0,43.32096097634098
2023-07-20,5,Moga,Punjab,30.8165,75.1717,-172.66554875754252,0.3240656628147158,7.300109860892636,Sandy Loam,240.0,43.28078880837391
2023-07-21,5,Moga,Punjab,30.8165,75.1717,-174.71791998918354,12.336057184294877,7.313414499878123,Sandy Loam,240.0,43.53673881518514
2023-07-22,5,Moga,Punjab,30.8165,75.1717,-173.74463082765996,29.977725118773147,6.751614857165958,Sandy Loam,240.0,43.53686538895918
2023-07-23,5,Moga,Punjab,30.8165,75.1717,-174.310701801753,9.110882321728225,7.508279538613236,Sandy Loam,240.0,43.33619028817575
2023-07-24,5,Moga,Punjab,30.8165,75.1717,-173.98341466319093,7.366566910989248,6.469319878234087,Sandy Loam,240.0,43.439018023504445
2023-07-25,5,Moga,Punjab,30.8165,75.1717,-173.2176249865713,0.5880347208971273,6.367364104488015,Sandy Loam,240.0,43.37479701762795
2023-07-26,5,Moga,Punjab,30.8165,75.1717,-173.9946771575047,6.482400259778976,7.059999726185085,Sandy Loam,240.0,43.82760065109889
2023-07-27,5,Moga,Punjab,30.8165,75.1717,-174.30263309755702,4.158665144885171,6.933142689144529,Sandy Loam,240.0,43.44226753459986
2023-07-28,5,Moga,Punjab,30.8165,75.1717,-173.8250168508012,13.960379600472574,6.384960092579671,Sandy Loam,240.0,43.68212891563494
2023-07-29,5,Moga,Punjab,30.8165,75.1717,-173.34719670695273,0.0,6.33671211597639,Sandy Loam,240.0,43.92664152949573
2023-07-30,5,Moga,Punjab,30.8165,75.1717,-173.41073235266455,0.0,6.905445805883694,Sandy Loam,240.0,43.57004449121177
2023-07-31,5,Moga,Punjab,30.8165,75.1717,-173.57471490181635,6.8493489093769835,6.802210874998766,Sandy Loam,240.0,43.28261124264791
2023-08-01,5,Moga,Punjab,30.8165,75.1717,-173.02805950564863,0.0,6.118839447376208,Sandy Loam,240.0,43.78676185617918
2023-08-02,5,Moga,Punjab,30.8165,75.1717,-174.25469012524837,9.08326448901451,6.2764853933674996,Sandy Loam,240.0,43.49999351309603
2023-08-03,5,Moga,Punjab,30.8165,75.1717,-174.53019919204422,6.081014246854238,6.101849200104137,Sandy Loam,240.0,43.49369775618827
2023-08-04,5,Moga,Punjab,30.8165,75.1717,-174.42537403244577,21.17321830314868,5.455850480488415,Sandy Loam,240.0,43.88324958160807
2023-08-05,5,Moga,Punjab,30.8165,75.1717,-175.00917419454865,31.488778947963446,7.155635132480719,Sandy Loam,240.0,43.439972199664574
2023-08-06,5,Moga,Punjab,30.8165,75.1717,-175.0893368535959,0.0,6.5498020594357484,Sandy Loam,240.0,43.86119252969088
2023-08-07,5,Moga,Punjab,30.8165,75.1717,-173.89447482827703,1.8718547482404435,6.966086112935537,Sandy Loam,240.0,43.609587593626095
2023-08-08,5,Moga,Punjab,30.8165,75.1717,-173.88427112405978,0.0,6.189708546435859,Sandy Loam,240.0,43.37882550191741
2023-08-09,5,Moga,Punjab,30.8165,75.1717,-176.72956485318966,2.5808347154811964,5.811412042785596,Sandy Loam,240.0,43.807650404699544
2023-08-10,5,Moga,Punjab,30.8165,75.1717,-173.9256481287137,17.45881523319931,5.814434272284779,Sandy Loam,240.0,43.354714511506124
2023-08-11,5,Moga,Punjab,30.8165,75.1717,-175.07272339282764,3.3230872892827343,5.767608035532085,Sandy Loam,240.0,43.68436048671398
2023-08-12,5,Moga,Punjab,30.8165,75.1717,-175.31631111105824,0.17964145794470388,5.898808983029288,Sandy Loam,240.0,43.463074373546895
2023-08-13,5,Moga,Punjab,30.8165,75.1717,-175.13960700211652,0.0,5.336596727801201,Sandy Loam,240.0,43.669552962710796
2023-08-14,5,Moga,Punjab,30.8165,75.1717,-175.95625337137267,0.38207795709177234,5.868769607650402,Sandy Loam,240.0,43.838250933319664
2023-08-15,5,Moga,Punjab,30.8165,75.1717,-175.15035186516772,2.162239998393141,5.725860263901053,Sandy Loam,240.0,43.811663515332775
2023-08-16,5,Moga,Punjab,30.8165,75.1717,-173.55425628991875,6.052307628052896,6.4002152713763625,Sandy Loam,240.0,43.79172828502925
2023-08-17,5,Moga,Punjab,30.8165,75.1717,-176.3954881440828,0.36400868172339523,6.182117098373678,Sandy Loam,240.0,43.925204757277854
2023-08-18,5,Moga,Punjab,30.8165,75.1717,-174.73470279691662,0.3132223392714498,5.671538476847485,Sandy Loam,240.0,43.777272948730555
2023-08-19,5,Moga,Punjab,30.8165,75.1717,-174.52261633765832,0.0,6.049523957269985,Sandy Loam,240.0,43.75722349340551
2023-08-20,5,Moga,Punjab,30.8165,75.1717,-174.91055010527015,0.0,5.212096937725437,Sandy Loam,240.0,43.84416729790671
2023-08-21,5,Moga,Punjab,30.8165,75.1717,-174.22383473314156,33.84833620488225,5.0760471506515605,Sandy Loam,240.0,43.708455812447994
2023-08-22,5,Moga,Punjab,30.8165,75.1717,-174.7411269365929,0.9093740477724328,5.607568445961907,Sandy Loam,240.0,43.94727596178997
2023-08-23,5,Moga,Punjab,30.8165,75.1717,-175.0661268548121,9.020101500658678,5.652446713767407,Sandy Loam,240.0,43.83463275044247
2023-08-24,5,Moga,Punjab,30.8165,75.1717,-174.84980764038207,6.373244683238544,5.477503302544388,Sandy Loam,240.0,43.940213993700254
2023-08-25,5,Moga,Punjab,30.8165,75.1717,-174.96498850566178,0.5752855313990415,6.171335129325103,Sandy Loam,240.0,43.81002145263917
2023-08-26,5,Moga,Punjab,30.8165,75.1717,-176.11684172982478,0.0,5.782349082155495,Sandy Loam,240.0,43.91915277129432
2023-08-27,5,Moga,Punjab,30.8165,75.1717,-175.4127027193642,0.0,5.901071951723163,Sandy Loam,240.0,43.95120548317383
2023-08-28,5,Moga,Punjab,30.8165,75.1717,-176.21687711270752,10.704360035962564,5.051461757993612,Sandy Loam,240.0,43.555055759617396
2023-08-29,5,Moga,Punjab,30.8165,75.1717,-177.14757199485226,30.418628756866738,5.438451866133984,Sandy Loam,240.0,43.64403695400772
2023-08-30,5,Moga,Punjab,30.8165,75.1717,-174.69358078344092,7.530435746345254,4.694163983273217,Sandy Loam,240.0,43.78337548367909
2023-08-31,5,Moga,Punjab,30.8165,75.1717,-176.68919494602898,0.0,4.793602634101212,Sandy Loam,240.0,43.8513016280519
2023-09-01,5,Moga,Punjab,30.8165,75.1717,-175.45447952426647,0.0,5.267858151938687,Sandy Loam,240.0,44.06548704934258
2023-09-02,5,Moga,Punjab,30.8165,75.1717,-175.98832272653485,26.45401823217277,4.600176886795198,Sandy Loam,240.0,43.945000322855854
2023-09-03,5,Moga,Punjab,30.8165,75.1717,-177.21895292364238,0.11683247168683399,4.591741841376032,Sandy Loam,240.0,43.95724943719816
2023-09-04,5,Moga,Punjab,30.8165,75.1717,-177.20988340829945,8.548858801662808,5.144803214021543,Sandy Loam,240.0,44.11114800624682
2023-09-05,5,Moga,Punjab,30.8165,75.1717,-176.35917091262135,1.8279530360054912,4.489337501851166,Sandy Loam,240.0,44.08678940979553
2023-09-06,5,Moga,Punjab,30.8165,75.1717,-176.44616664736103,0.635227120533077,5.29394821906048,Sandy Loam,240.0,43.70393556816476
2023-09-07,5,Moga,Punjab,30.8165,75.1717,-177.15620062434914,2.722608268966223,4.647036174678183,Sandy Loam,240.0,44.034784892618376
2023-09-08,5,Moga,Punjab,30.8165,75.1717,-178.2111387825335,0.0,4.608855742420816,Sandy Loam,240.0,43.86664202643839
2023-09-09,5,Moga,Punjab,30.8165,75.1717,-176.39428272878072,13.301477459960195,4.761792138618507,Sandy Loam,240.0,43.77381086163295
2023-09-10,5,Moga,Punjab,30.8165,75.1717,-179.46893396759165,0.0,4.509510702905143,Sandy Loam,240.0,43.806490372561235
2023-09-11,5,Moga,Punjab,30.8165,75.1717,-176.94324966346142,0.0,4.6573856809741585,Sandy Loam,240.0,43.752065779865944
2023-09-12,5,Moga,Punjab,30.8165,75.1717,-176.40918439774285,6.3011192544386505,3.9990228016289207,Sandy Loam,240.0,43.865251144131975
2023-09-13,5,Moga,Punjab,30.8165,75.1717,-178.88935187486626,0.0,3.0374425183385005,Sandy Loam,240.0,43.82858907898366
2023-09-14,5,Moga,Punjab,30.8165,75.1717,-177.37729309872375,4.799700191591202,3.6316938233392486,Sandy Loam,240.0,44.023224113402
2023-09-15,5,Moga,Punjab,30.8165,75.1717,-177.90842248892935,0.0,4.050498664789364,Sandy Loam,240.0,44.12400102055133
2023-09-16,5,Moga,Punjab,30.8165,75.1717,-177.54232946610085,6.439677749575685,4.463336716847183,Sandy Loam,240.0,43.76608842134352
2023-09-17,5,Moga,Punjab,30.8165,75.1717,-177.01369674092973,0.0,5.237329708608261,Sandy Loam,240.0,43.62743931741921
2023-09-18,5,Moga,Punjab,30.8165,75.1717,-178.97162913939084,0.0,3.8012781638629907,Sandy Loam,240.0,43.91624165533579
2023-09-19,5,Moga,Punjab,30.8165,75.1717,-178.17239738132056,0.0,3.710589548929666,Sandy Loam,240.0,43.95094785950425
2023-09-20,5,Moga,Punjab,30.8165,75.1717,-178.22536167538706,0.0,4.146010909259702,Sandy Loam,240.0,43.85990355803594
2023-09-21,5,Moga,Punjab,30.8165,75.1717,-179.75355185227195,0.9242401338415864,4.028034671406091,Sandy Loam,240.0,43.56485772758694
2023-09-22,5,Moga,Punjab,30.8165,75.1717,-177.83721753743336,0.0,3.984890343944153,Sandy Loam,240.0,43.66864790861476
2023-09-23,5,Moga,Punjab,30.8165,75.1717,-177.09550563590574,0.0,3.669057323129951,Sandy Loam,240.0,43.80067094206187
2023-09-24,5,Moga,Punjab,30.8165,75.1717,-177.964921239304,0.05319201417563637,2.746493202109581,Sandy Loam,240.0,43.676707148056884
2023-09-25,5,Moga,Punjab,30.8165,75.1717,-178.5012482324429,0.0,3.775505462240221,Sandy Loam,240.0,43.60983698713197
2023-09-26,5,Moga,Punjab,30.8165,75.1717,-178.0008425890823,0.0,3.5931585268018735,Sandy Loam,240.0,44.07052933170282
2023-09-27,5,Moga,Punjab,30.8165,75.1717,-179.29072445206555,0.0,2.7626693166591245,Sandy Loam,240.0,43.587868913521376
2023-09-28,5,Moga,Punjab,30.8165,75.1717,-179.62579834179917,36.67777488709338,3.7882145108856613,Sandy Loam,240.0,43.884457202521794
2023-09-29,5,Moga,Punjab,30.8165,75.1717,-178.61624733886615,9.73035250726465,3.802857609936134,Sandy Loam,240.0,43.75495910432236
2023-09-30,5,Moga,Punjab,30.8165,75.1717,-178.95123823527666,0.0,3.65764960578526,Sandy Loam,240.0,43.77325319891922
2023-10-01,5,Moga,Punjab,30.8165,75.1717,-178.9911747958401,0.0,3.1160404662977466,Sandy Loam,240.0,43.84096342187232
2023-10-02,5,Moga,Punjab,30.8165,75.1717,-180.03794184707587,0.0,3.370999006139183,Sandy Loam,240.0,43.55481339049351
2023-10-03,5,Moga,Punjab,30.8165,75.1717,-180.66404310524115,4.798085026952067,2.7528485890150107,Sandy Loam,240.0,43.60021520554681
2023-10-04,5,Moga,Punjab,30.8165,75.1717,-180.40120779696164,0.0,2.4505553316565916,Sandy Loam,240.0,43.70252939396898
2023-10-05,5,Moga,Punjab,30.8165,75.1717,-180.3625948040358,1.521322580494924,3.0355709211421975,Sandy Loam,240.0,43.338980813401555
2023-10-06,5,Moga,Punjab,30.8165,75.1717,-181.42437953943102,0.0,2.2760046870896873,Sandy Loam,240.0,43.84924837485856
2023-10-07,5,Moga,Punjab,30.8165,75.1717,-179.5230057964784,0.0,2.9026497330529333,Sandy Loam,240.0,43.60417075979144
2023-10-08,5,Moga,Punjab,30.8165,75.1717,-181.04691108965562,3.918624388573727,2.8860141646410122,Sandy Loam,240.0,43.42984662726954
2023-10-09,5,Moga,Punjab,30.8165,75.1717,-181.2039960370745,0.0,2.446260373233274,Sandy Loam,240.0,43.71916430623418
2023-10-10,5,Moga,Punjab,30.8165,75.1717,-180.45128548071477,0.0,3.768653100742653,Sandy Loam,240.0,43.55218013662046
2023-10-11,5,Moga,Punjab,30.8165,75.1717,-181.0806109072238,0.0,2.4425274253484552,Sandy Loam,240.0,43.413077637761326
